reference,token,trailer,Part of Speech,Person,Number,Tense,Mood,Voice,Gender,Case,Degree
2.3,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
2.3,κυρίου,", ",Noun,,Singular,,,,Masculine,Genitive,
2.3,οἵπερ, ,Pronoun,,Plural,,,,Masculine,Nominative,
2.3,μηκέτι, ,Adverb,,,,,,,,
2.3,ἄνθρωποι,", ",Noun,,Plural,,,,Masculine,Nominative,
2.3,ἀλλ’, ,Conjunction,,,,,,,,
2.3,ἤδη, ,Adverb,,,,,,,,
2.3,ἄγγελοι, ,Noun,,Plural,,,,Masculine,Nominative,
2.3,ἦσαν,. ,Verb,Third,Plural,Imperfect,Indicative,Active,,,
2.3,ὁμοίως, ,Adverb,,,,,,,,
2.4,δὲ, ,Adverb,,,,,,,,
2.4,καὶ, ,Adverb,,,,,,,,
2.4,οἱ, ,Article,,Plural,,,,Masculine,Nominative,
2.4,εἰς, ,Adposition,,,,,,,,
2.4,τὰ, ,Article,,Plural,,,,Neuter,Accusative,
2.4,θηρία, ,Noun,,Plural,,,,Neuter,Accusative,
2.4,κατακριθέντες, ,Verb,,Plural,Aorist,Participle,Passive,Masculine,Nominative,
2.4,ὑπέμειναν, ,Verb,Third,Plural,Aorist,Indicative,Active,,,
2.4,δεινὰς, ,Adjective,,Plural,,,,Feminine,Accusative,
2.4,κολάσεις,", ",Noun,,Plural,,,,Feminine,Accusative,
2.4,κήρυκας, ,Noun,,Plural,,,,Masculine,Accusative,
2.4,ὑποστρωννύμενοι, ,Verb,,Plural,Present,Participle,Medio-passive,Masculine,Nominative,
2.4,καὶ, ,Conjunction,,,,,,,,
2.4,ἄλλαις, ,Adjective,,Plural,,,,Feminine,Dative,
2.4,ποικίλων, ,Adjective,,Plural,,,,Feminine,Genitive,
2.4,βασάνων, ,Noun,,Plural,,,,Feminine,Genitive,
2.4,ἰδέαις, ,Adjective,,Plural,,,,Feminine,Dative,
2.4,κολαζόμενοι,", ",Verb,,Plural,Present,Participle,Medio-passive,Masculine,Nominative,
2.4,ἵνα,", ",Conjunction,,,,,,,,
2.4,εἰ, ,Conjunction,,,,,,,,
2.4,δυνηθείη,", ",Verb,Third,Singular,Aorist,Optative,Passive,,,
2.4,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.4,τύραννος, ,Noun,,Singular,,,,Masculine,Nominative,
2.4,διὰ, ,Adposition,,,,,,,,
2.4,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
2.4,ἐπιμόνου, ,Noun,,Singular,,,,Feminine,Genitive,
2.4,κολάσεως, ,Noun,,Singular,,,,Feminine,Genitive,
2.4,εἰς, ,Adposition,,,,,,,,
2.4,ἄρνησιν, ,Noun,,Singular,,,,Feminine,Accusative,
2.4,αὐτοὺς, ,Pronoun,,Plural,,,,Masculine,Accusative,
2.4,τρέψῃ,. ,Verb,Third,Singular,Aorist,Subjunctive,Active,,,
2.4,πολλὰ, ,Adjective,,Plural,,,,Neuter,Accusative,
2.4,γὰρ, ,Adverb,,,,,,,,
2.4,ἐμηχανᾶτο, ,Verb,Third,Singular,Imperfect,Indicative,Medio-passive,,,
2.4,κατ’, ,Adposition,,,,,,,,
2.4,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
2.4,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
2.4,διάβολος,. ,Noun,,Singular,,,,Masculine,Nominative,
2.4,Ἀλλὰ, ,Adverb,,,,,,,,
2.4,χάρις, ,Noun,,Singular,,,,Feminine,Nominative,
3.1,τῷ, ,Article,,Singular,,,,Masculine,Dative,
3.1,θεῷ,· ,Noun,,Singular,,,,Masculine,Dative,
3.1,κατὰ, ,Adposition,,,,,,,,
3.1,πάντων, ,Adjective,,Plural,,,,Masculine,Genitive,
3.1,γὰρ, ,Adverb,,,,,,,,
3.1,οὐκ, ,Adverb,,,,,,,,
3.1,ἴσχυσεν,. ,Verb,Third,Singular,Aorist,Indicative,Active,,,
3.1,ὁ, ,Article,,Singular,,,,Masculine,Nominative,
3.1,γὰρ, ,Adverb,,,,,,,,
3.1,γενναιότατος, ,Adjective,,Singular,,,,Masculine,Nominative,Superlative
3.1,Γερμανικὸς, ,Adjective,,Singular,,,,Masculine,Nominative,
3.1,ἐπερρώννυεν, ,Verb,Third,Singular,Imperfect,Indicative,Active,,,
3.1,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
3.1,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
3.1,δειλίαν, ,Noun,,Singular,,,,Feminine,Accusative,
3.1,διὰ, ,Adposition,,,,,,,,
3.1,τῆς, ,Article,,Singular,,,,Feminine,Genitive,
3.1,ἐν, ,Adposition,,,,,,,,
3.1,αὐτῷ, ,Pronoun,,Singular,,,,Masculine,Dative,
3.1,ὑπομονῆς,· ,Noun,,Singular,,,,Feminine,Genitive,
3.1,ὃς, ,Pronoun,,Singular,,,,Masculine,Nominative,
3.1,καὶ, ,Adverb,,,,,,,,
3.1,ἐπισήμως, ,Adverb,,,,,,,,
3.1,ἐθηριομάχησεν,. ,Verb,Third,Singular,Aorist,Indicative,Active,,,
3.1,βουλομένου, ,Verb,,Singular,Present,Participle,Medio-passive,Masculine,Genitive,
3.1,γὰρ, ,Adverb,,,,,,,,
3.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
3.1,ἀνθυπάτου, ,Adjective,,Singular,,,,Masculine,Genitive,
3.1,πείθειν, ,Verb,,,Present,Infinitive,Active,,,
3.1,αὐτὸν, ,Pronoun,,Singular,,,,Masculine,Accusative,
3.1,καὶ, ,Conjunction,,,,,,,,
3.1,λέγοντος,", ",Verb,,Singular,Present,Participle,Active,Masculine,Genitive,
3.1,τὴν, ,Article,,Singular,,,,Feminine,Accusative,
3.1,ἡλικίαν, ,Noun,,Singular,,,,Feminine,Accusative,
3.1,αὐτοῦ, ,Pronoun,,Singular,,,,Masculine,Genitive,
3.1,κατοικτεῖραι,", ",Verb,,,Aorist,Infinitive,Active,,,
3.1,ἑαυτῷ, ,Pronoun,,Singular,,,,Masculine,Dative,
3.1,ἐπεσπάσατο, ,Verb,Third,Singular,Aorist,Indicative,Middle,,,
3.1,τὸ, ,Article,,Singular,,,,Neuter,Accusative,
3.1,θηρίον, ,Noun,,Singular,,,,Neuter,Accusative,
3.1,προσβιασάμενος,", ",Verb,,Singular,Aorist,Participle,Middle,Masculine,Nominative,
3.1,τάχιον, ,Adjective,,Singular,,,,Neuter,Accusative,
3.1,τοῦ, ,Article,,Singular,,,,Masculine,Genitive,
3.1,ἀδίκου, ,Adjective,,Singular,,,,Masculine,Genitive,
3.1,καὶ, ,Conjunction,,,,,,,,
3.1,ἀνόμου, ,Adjective,,Singular,,,,Masculine,Genitive,
3.1,βίου, ,Noun,,Singular,,,,Masculine,Genitive,
3.1,αὐτῶν, ,Pronoun,,Plural,,,,Masculine,Genitive,
3.1,ἀπαλλαγῆναι, ,Verb,,,Aorist,Infinitive,Passive,,,
3.1,βουλόμενος,. ,Verb,,Singular,Present,Participle,Medio-passive,Masculine,Nominative,
3.1,ἐκ, ,Adposition,,,,,,,,
3.1,τούτου, ,Pronoun,,Singular,,,,Neuter,Genitive,
3.2,οὖν, ,Adverb,,,,,,,,
3.2,πᾶν, ,Adjective,,Singular,,,,Neuter,Accusative,
3.2,τὸ, ,Article,,Singular,,,,Neuter,Nominative,
